,Unnamed: 0,Unnamed: 0.1,tweet_id,timestamp,dog_name,doggo,floofer,pupper,puppo,api_favorite_count,api_lang,api_retweet_count,img_jpg_url,img_img_num,img_p1,img_p1_conf,img_p1_dog,img_p2,img_p2_conf,img_p2_dog,img_p3,img_p3_conf,img_p3_dog,rating,followers_count,statuses_count,friends_count,float_rating,just_date
84,85,102,872620804844003328,2017-06-08 01:06:27,Monkey,None,None,None,None,19196.0,en,3273.0,https://pbs.twimg.com/media/DBwr_hzXkAEnZBW.jpg,1.0,cocker_spaniel,0.513191,True,Sussex_spaniel,0.159088,True,standard_poodle,0.149509,True,13/10,8877191.0,13020.0,19.0,1.3,2017-06-08
85,86,103,872486979161796608,2017-06-07 16:14:40,None,None,None,None,None,37785.0,en,8135.0,https://pbs.twimg.com/media/DBuyRlTUwAAYhG9.jpg,1.0,Pembroke,0.931861,True,Cardigan,0.0377212,True,Chihuahua,0.0119667,True,12/10,8877191.0,13020.0,19.0,1.2,2017-06-07
86,87,105,872122724285648897,2017-06-06 16:07:15,Kody,None,None,None,None,31749.0,en,7277.0,https://pbs.twimg.com/media/DBpm-5UXcAUeCru.jpg,1.0,basketball,0.808396,False,pug,0.06673630000000001,True,dalmatian,0.0545698,True,12/10,8877191.0,13020.0,19.0,1.2,2017-06-06
87,88,106,871879754684805121,2017-06-06 00:01:46,Lassie,None,None,None,None,34796.0,en,9831.0,https://pbs.twimg.com/media/DBmKAmBXUAE-pQ-.jpg,1.0,Shetland_sheepdog,0.969171,True,collie,0.0182607,True,Pomeranian,0.00851534,True,13/10,8877191.0,13020.0,19.0,1.3,2017-06-06
88,89,107,871762521631449091,2017-06-05 16:15:56,Rover,None,None,pupper,None,18741.0,en,3135.0,https://pbs.twimg.com/media/DBkfY58XcAEdzZy.jpg,2.0,Labrador_retriever,0.921393,True,golden_retriever,0.064608,True,bloodhound,0.00338337,True,12/10,8877191.0,13020.0,19.0,1.2,2017-06-05
89,90,108,871515927908634625,2017-06-04 23:56:03,Napolean,doggo,None,None,None,18721.0,en,3129.0,https://pbs.twimg.com/media/DBg_HT9WAAEeIMM.jpg,2.0,komondor,0.974781,True,briard,0.0200413,True,swab,0.00322824,False,12/10,8877191.0,13020.0,19.0,1.2,2017-06-04
90,91,111,871032628920680449,2017-06-03 15:55:36,Boomer,None,None,None,None,21126.0,en,3437.0,https://pbs.twimg.com/media/DBaHi3YXgAE6knM.jpg,1.0,kelpie,0.3980530000000001,True,macaque,0.0689549,False,dingo,0.0506018,False,13/10,8877191.0,13020.0,19.0,1.3,2017-06-03
91,92,112,870804317367881728,2017-06-03 00:48:22,None,None,None,None,None,31273.0,en,5591.0,https://pbs.twimg.com/media/DBW35ZsVoAEWZUU.jpg,1.0,home_theater,0.16829000000000002,False,sandbar,0.0980404,False,television,0.07972939999999999,False,11/10,8877191.0,13020.0,19.0,1.1,2017-06-03
92,93,114,870656317836468226,2017-06-02 15:00:16,Cody,None,None,None,None,11460.0,en,2362.0,https://pbs.twimg.com/media/DBUxSSTXsAA-Jn1.jpg,4.0,Pembroke,0.945495,True,Cardigan,0.0458755,True,beagle,0.00432943,True,13/10,8877191.0,13020.0,19.0,1.3,2017-06-02
93,94,115,870374049280663552,2017-06-01 20:18:38,Zoey,None,None,None,None,77247.0,en,24020.0,https://pbs.twimg.com/media/DBQwlFCXkAACSkI.jpg,1.0,golden_retriever,0.841001,True,Great_Pyrenees,0.0992784,True,Labrador_retriever,0.0326213,True,13/10,8877191.0,13020.0,19.0,1.3,2017-06-01
94,95,116,870308999962521604,2017-06-01 16:00:09,Rumble,None,None,None,None,20390.0,en,3753.0,https://pbs.twimg.com/media/DBP1asiUAAEKZI5.jpg,2.0,Greater_Swiss_Mountain_dog,0.6227520000000001,True,Appenzeller,0.15846300000000002,True,EntleBucher,0.148115,True,13/10,8877191.0,13020.0,19.0,1.3,2017-06-01
95,96,117,870063196459192321,2017-05-31 23:43:25,Clifford,None,None,None,None,33959.0,en,7518.0,https://pbs.twimg.com/media/DBMV3NnXUAAm0Pp.jpg,1.0,comic_book,0.534409,False,envelope,0.280722,False,book_jacket,0.043785500000000005,False,14/10,8877191.0,13020.0,19.0,1.4,2017-05-31
96,97,119,869772420881756160,2017-05-31 04:27:59,Dewey,None,None,None,None,39649.0,en,9175.0,https://pbs.twimg.com/media/DBINZcxXgAQ-R6P.jpg,1.0,Pembroke,0.980148,True,Cardigan,0.0192711,True,malamute,0.00013626,True,13/10,8877191.0,13020.0,19.0,1.3,2017-05-31
97,98,120,869702957897576449,2017-05-30 23:51:58,Stanley,None,None,None,None,26264.0,en,5701.0,https://pbs.twimg.com/media/DBHOOfOXoAABKlU.jpg,1.0,Pembroke,0.993449,True,Cardigan,0.00632508,True,Chihuahua,0.000177598,True,13/10,8877191.0,13020.0,19.0,1.3,2017-05-30
98,99,121,869596645499047938,2017-05-30 16:49:31,Scout,doggo,None,None,None,14863.0,en,2819.0,https://pbs.twimg.com/media/DBFtiYqWAAAsjj1.jpg,1.0,Chihuahua,0.955156,True,toy_terrier,0.00805373,True,muzzle,0.00629563,False,12/10,8877191.0,13020.0,19.0,1.2,2017-05-30
99,100,122,869227993411051520,2017-05-29 16:24:37,Gizmo,None,None,None,None,19011.0,en,3418.0,https://pbs.twimg.com/media/DBAePiVXcAAqHSR.jpg,1.0,Pembroke,0.664181,True,Chihuahua,0.169234,True,Cardigan,0.1327,True,13/10,8877191.0,13020.0,19.0,1.3,2017-05-29
100,101,123,868880397819494401,2017-05-28 17:23:24,Walter,None,None,None,None,60880.0,en,13069.0,https://pbs.twimg.com/media/DA7iHL5U0AA1OQo.jpg,1.0,laptop,0.153718,False,French_bulldog,0.0999839,True,printer,0.0771299,False,14/10,8877191.0,13020.0,19.0,1.4,2017-05-28
101,102,125,868622495443632128,2017-05-28 00:18:35,None,None,None,None,None,24805.0,en,4795.0,https://pbs.twimg.com/media/DA33i0XXsAEQtCA.jpg,1.0,Labrador_retriever,0.868107,True,Great_Pyrenees,0.060973,True,Saint_Bernard,0.0334889,True,13/10,8877191.0,13020.0,19.0,1.3,2017-05-28
102,103,126,868552278524837888,2017-05-27 19:39:34,Cooper,None,None,None,None,9386.0,en,1877.0,https://pbs.twimg.com/media/DA23sCeVoAE3uF0.jpg,1.0,whippet,0.378151,True,Italian_greyhound,0.275935,True,American_Staffordshire_terrier,0.0949906,True,12/10,8877191.0,13020.0,19.0,1.2,2017-05-27
103,104,127,867900495410671616,2017-05-26 00:29:37,None,None,None,None,None,22594.0,en,3803.0,https://pbs.twimg.com/media/DAtm5MkXoAA4R6P.jpg,1.0,Labrador_retriever,0.522644,True,kuvasz,0.332461,True,dalmatian,0.0320081,True,12/10,8877191.0,13020.0,19.0,1.2,2017-05-26
104,105,128,867774946302451713,2017-05-25 16:10:44,Harold,None,None,None,None,31703.0,en,6664.0,https://pbs.twimg.com/media/DAr0tDZXUAEMvdu.jpg,2.0,Border_collie,0.661953,True,Cardigan,0.175718,True,collie,0.0871424,True,13/10,8877191.0,13020.0,19.0,1.3,2017-05-25
105,106,129,867421006826221569,2017-05-24 16:44:18,Shikha,None,None,None,puppo,15017.0,en,2268.0,https://pbs.twimg.com/media/DAmyy8FXYAIH8Ty.jpg,1.0,Eskimo_dog,0.6164569999999999,True,Siberian_husky,0.38133,True,malamute,0.00167022,True,12/10,8877191.0,13020.0,19.0,1.2,2017-05-24
106,107,130,867072653475098625,2017-05-23 17:40:04,None,None,None,None,None,0.0,en,108.0,https://pbs.twimg.com/media/DAElHfmUMAEH9lB.jpg,1.0,Blenheim_spaniel,0.352946,True,papillon,0.211766,True,Pekinese,0.112952,True,13/10,8877191.0,13020.0,19.0,1.3,2017-05-23
107,108,131,867051520902168576,2017-05-23 16:16:06,None,None,None,None,None,30073.0,en,7189.0,https://pbs.twimg.com/media/DAhiwb0XcAA8x5Q.jpg,1.0,Samoyed,0.471403,True,Pekinese,0.302219,True,Pomeranian,0.156606,True,13/10,8877191.0,13020.0,19.0,1.3,2017-05-23
108,109,134,866686824827068416,2017-05-22 16:06:55,Lili,None,None,None,None,17986.0,en,3162.0,https://pbs.twimg.com/media/DAcXEWuXkAIBDGJ.jpg,1.0,flat-coated_retriever,0.51473,True,groenendael,0.30640700000000004,True,curly-coated_retriever,0.0613141,True,12/10,8877191.0,13020.0,19.0,1.2,2017-05-22
109,110,135,866450705531457537,2017-05-22 00:28:40,Jamesy,None,None,pupper,None,114242.0,en,32150.0,https://pbs.twimg.com/media/DAZAUfBXcAAG_Nn.jpg,2.0,French_bulldog,0.905334,True,Boston_bull,0.0780597,True,pug,0.00177092,True,13/10,8877191.0,13020.0,19.0,1.3,2017-05-22
110,111,136,866334964761202691,2017-05-21 16:48:45,Coco,None,None,None,None,48894.0,en,12991.0,https://pbs.twimg.com/media/DAXXDQNXgAAoYQH.jpg,1.0,Samoyed,0.984086,True,Pomeranian,0.00791928,True,keeshond,0.00332813,True,12/10,8877191.0,13020.0,19.0,1.2,2017-05-21
111,112,138,865718153858494464,2017-05-19 23:57:46,Boomer,None,None,None,None,24038.0,en,5138.0,https://pbs.twimg.com/media/DAOmEZiXYAAcv2S.jpg,1.0,golden_retriever,0.673664,True,kuvasz,0.157523,True,Labrador_retriever,0.126073,True,13/10,8877191.0,13020.0,19.0,1.3,2017-05-19
112,113,139,865359393868664832,2017-05-19 00:12:11,Sammy,None,None,None,None,24751.0,en,4563.0,https://pbs.twimg.com/media/DAJfxqGVoAAnvQt.jpg,2.0,Chesapeake_Bay_retriever,0.832435,True,Labrador_retriever,0.163551,True,Weimaraner,0.00277025,True,13/10,8877191.0,13020.0,19.0,1.3,2017-05-19
113,114,140,865006731092295680,2017-05-18 00:50:50,Nelly,None,None,None,None,26235.0,en,7057.0,https://pbs.twimg.com/media/DAEfCFXUIAA1uqj.jpg,1.0,Pembroke,0.989882,True,Cardigan,0.00990646,True,basenji,0.000134952,True,13/10,8877782.0,13020.0,19.0,1.3,2017-05-18
114,115,141,864873206498414592,2017-05-17 16:00:15,None,None,None,None,None,30191.0,en,7951.0,https://pbs.twimg.com/media/DAClmHkXcAA1kSv.jpg,2.0,pole,0.478616,False,lakeside,0.114182,False,wreck,0.0559265,False,14/10,8877191.0,13020.0,19.0,1.4,2017-05-17
115,116,142,864279568663928832,2017-05-16 00:41:21,Meatball,None,None,None,None,13669.0,en,2755.0,https://pbs.twimg.com/media/C_6JrWZVwAAHhCD.jpg,1.0,bull_mastiff,0.668613,True,French_bulldog,0.180562,True,Staffordshire_bullterrier,0.0522374,True,12/10,8877191.0,13020.0,19.0,1.2,2017-05-16
116,117,143,864197398364647424,2017-05-15 19:14:50,Paisley,None,None,None,None,28060.0,en,8076.0,https://pbs.twimg.com/media/C_4-8iPV0AA1Twg.jpg,4.0,golden_retriever,0.945905,True,Labrador_retriever,0.0212636,True,Tibetan_mastiff,0.0204928,True,13/10,8877191.0,13020.0,19.0,1.3,2017-05-15
117,118,144,863907417377173506,2017-05-15 00:02:33,Albus,None,None,None,None,19317.0,en,3795.0,https://pbs.twimg.com/media/C_03NPeUQAAgrMl.jpg,1.0,marmot,0.35882800000000004,False,meerkat,0.174703,False,weasel,0.123485,False,13/10,8877191.0,13020.0,19.0,1.3,2017-05-15
118,119,145,863553081350529029,2017-05-14 00:34:33,Neptune,None,None,None,None,14318.0,en,3849.0,https://pbs.twimg.com/ext_tw_video_thumb/863553036815355904/pu/img/B6Dos-XOD8l82tK7.jpg,1.0,Eskimo_dog,0.41333,True,malamute,0.347646,True,Siberian_husky,0.149536,True,13/10,8877191.0,13020.0,19.0,1.3,2017-05-14
119,120,147,863432100342583297,2017-05-13 16:33:49,Belle,None,None,None,None,22304.0,en,4804.0,https://pbs.twimg.com/media/C_uG6eAUAAAvMvR.jpg,1.0,Staffordshire_bullterrier,0.690517,True,French_bulldog,0.10336,True,beagle,0.07948939999999999,True,12/10,8877191.0,13020.0,19.0,1.2,2017-05-13
120,121,149,863079547188785154,2017-05-12 17:12:53,None,None,None,None,None,8237.0,en,1020.0,https://pbs.twimg.com/media/C_pGRInUwAAmTY_.jpg,1.0,Lakeland_terrier,0.275242,True,Airedale,0.190569,True,teddy,0.102595,False,14/10,8877191.0,13020.0,19.0,1.4,2017-05-12
121,122,150,863062471531167744,2017-05-12 16:05:02,Quinn,None,None,None,None,7914.0,en,2220.0,https://pbs.twimg.com/media/C_o2vKCUwAAgtOp.jpg,2.0,French_bulldog,0.935804,True,pug,0.0595762,True,boxer,0.00141218,True,13/10,8877191.0,13020.0,19.0,1.3,2017-05-12
122,123,151,862831371563274240,2017-05-12 00:46:44,Zooey,None,None,None,None,18000.0,en,4725.0,https://pbs.twimg.com/media/C_lkieeVwAAm0L4.jpg,2.0,Australian_terrier,0.207281,True,Irish_terrier,0.156296,True,German_shepherd,0.123536,True,13/10,8877191.0,13020.0,19.0,1.3,2017-05-12
123,124,152,862722525377298433,2017-05-11 17:34:13,Dave,None,None,None,None,16065.0,en,3258.0,https://pbs.twimg.com/media/C_kBjuUUIAArs2-.jpg,1.0,basset,0.39333,True,beagle,0.24203400000000005,True,boxer,0.0776925,True,11/10,8877191.0,13020.0,19.0,1.1,2017-05-11
124,125,153,862457590147678208,2017-05-11 00:01:27,Jersey,None,None,None,None,19178.0,en,4519.0,https://pbs.twimg.com/media/C_gQmaTUMAAPYSS.jpg,1.0,home_theater,0.496348,False,studio_couch,0.167256,False,barber_chair,0.052625,False,13/10,8877191.0,13020.0,19.0,1.3,2017-05-11
125,126,154,862096992088072192,2017-05-10 00:08:34,None,None,None,None,None,69666.0,en,21303.0,https://pbs.twimg.com/media/C_bIo7QXYAAGfPu.jpg,2.0,chow,0.677589,True,Pomeranian,0.270648,True,Pekinese,0.0381099,True,13/10,8877191.0,13020.0,19.0,1.3,2017-05-10
126,127,156,861383897657036800,2017-05-08 00:54:59,Hobbes,None,None,None,None,33920.0,en,9860.0,https://pbs.twimg.com/media/C_RAFTxUAAAbXjV.jpg,1.0,Cardigan,0.771008,True,Pembroke,0.137174,True,French_bulldog,0.0633086,True,13/10,8877191.0,13020.0,19.0,1.3,2017-05-08
127,128,157,861288531465048066,2017-05-07 18:36:02,None,None,None,None,None,16140.0,en,3814.0,https://pbs.twimg.com/ext_tw_video_thumb/861288473281437696/pu/img/RERGmRgPyaaaB-tB.jpg,1.0,syringe,0.14471199999999998,False,oxygen_mask,0.106684,False,Bouvier_des_Flandres,0.0826102,True,13/10,8877191.0,13020.0,19.0,1.3,2017-05-07
128,129,158,861005113778896900,2017-05-06 23:49:50,Burt,None,None,None,None,15706.0,en,3526.0,https://pbs.twimg.com/media/C_LnlF5VoAEsL1K.jpg,1.0,German_shepherd,0.507951,True,Pembroke,0.136113,True,muzzle,0.07576419999999999,False,12/10,8877191.0,13020.0,19.0,1.2,2017-05-06
129,130,160,860924035999428608,2017-05-06 18:27:40,None,None,None,None,None,0.0,en,733.0,https://pbs.twimg.com/media/C_KVJjDXsAEUCWn.jpg,2.0,envelope,0.933016,False,oscilloscope,0.0125914,False,paper_towel,0.0111785,False,13/10,8877191.0,13020.0,19.0,1.3,2017-05-06
130,131,161,860563773140209665,2017-05-05 18:36:06,Lorenzo,None,None,None,None,7057.0,en,1977.0,https://pbs.twimg.com/media/C_FWL0vVwAA13N7.jpg,1.0,Cardigan,0.583936,True,Pembroke,0.0559794,True,beagle,0.0458957,True,13/10,8877191.0,13020.0,19.0,1.3,2017-05-05
131,132,162,860524505164394496,2017-05-05 16:00:04,Carl,None,None,None,None,22284.0,en,4902.0,https://pbs.twimg.com/media/C_EyeKuXkAAdxY-.jpg,1.0,Bedlington_terrier,0.286558,True,toy_poodle,0.235193,True,Lakeland_terrier,0.08795069999999999,True,13/10,8877191.0,13020.0,19.0,1.3,2017-05-05
132,133,163,860276583193509888,2017-05-04 23:34:55,Jordy,None,None,None,None,17338.0,en,3250.0,https://pbs.twimg.com/media/C_BQ_NlVwAAgYGD.jpg,1.0,lakeside,0.312299,False,dock,0.159842,False,canoe,0.07079450000000001,False,12/10,8877191.0,13020.0,19.0,1.2,2017-05-04
133,134,164,860184849394610176,2017-05-04 17:30:24,None,None,None,None,None,15718.0,en,5409.0,https://pbs.twimg.com/media/C-_9jWWUwAAnwkd.jpg,1.0,chimpanzee,0.267612,False,gorilla,0.104293,False,orangutan,0.0599075,False,14/10,8877191.0,13020.0,19.0,1.4,2017-05-04
134,135,166,859924526012018688,2017-05-04 00:15:58,Milky,None,None,None,None,18500.0,en,3808.0,https://pbs.twimg.com/media/C-8QypZXcAAekaF.jpg,1.0,French_bulldog,0.254587,True,Staffordshire_bullterrier,0.192558,True,hog,0.10027,False,12/10,8877191.0,13020.0,19.0,1.2,2017-05-04
135,136,167,859851578198683649,2017-05-03 19:26:06,Trooper,None,None,None,None,14574.0,en,3271.0,https://pbs.twimg.com/media/C-7OcfyXsAAsqzU.jpg,4.0,Labrador_retriever,0.899086,True,golden_retriever,0.0470908,True,kuvasz,0.0232063,True,13/10,8877191.0,13020.0,19.0,1.3,2017-05-03
136,137,168,859607811541651456,2017-05-03 03:17:27,None,None,None,None,puppo,17597.0,en,1439.0,https://pbs.twimg.com/media/C-3wvtxXcAUTuBE.jpg,1.0,golden_retriever,0.8955290000000001,True,Irish_setter,0.0240993,True,Labrador_retriever,0.0192854,True,13/10,8877191.0,13020.0,19.0,1.3,2017-05-03
137,138,169,859196978902773760,2017-05-02 00:04:57,quite,None,None,None,None,84804.0,en,27935.0,https://pbs.twimg.com/ext_tw_video_thumb/859196962498805762/pu/img/-yBpr4-o4GJZECYE.jpg,1.0,Angora,0.224218,False,malamute,0.216163,True,Persian_cat,0.128383,False,12/10,8877191.0,13020.0,19.0,1.2,2017-05-02
138,139,170,859074603037188101,2017-05-01 15:58:40,None,None,None,None,None,31942.0,en,12658.0,https://pbs.twimg.com/media/C-wLyufW0AA546I.jpg,1.0,revolver,0.190292,False,projectile,0.149064,False,fountain,0.0660466,False,13/10,8877191.0,13020.0,19.0,1.3,2017-05-01
139,140,172,858843525470990336,2017-05-01 00:40:27,None,doggo,None,None,None,14761.0,en,3230.0,https://pbs.twimg.com/media/C-s5oYZXkAAMHHq.jpg,1.0,golden_retriever,0.57812,True,Labrador_retriever,0.286059,True,bloodhound,0.0269173,True,13/10,8877191.0,13020.0,19.0,1.3,2017-05-01
140,141,173,858471635011153920,2017-04-30 00:02:42,Sophie,None,None,None,None,20374.0,en,4520.0,https://pbs.twimg.com/media/C-nnZBdXkAAB-wg.jpg,1.0,Pembroke,0.987407,True,Cardigan,0.00872303,True,basenji,0.00342373,True,13/10,8877191.0,13020.0,19.0,1.3,2017-04-30
141,142,174,858107933456039936,2017-04-28 23:57:28,Wyatt,None,None,None,None,14925.0,en,2689.0,https://pbs.twimg.com/media/C-icm_WXUAAmuRR.jpg,1.0,golden_retriever,0.863874,True,Labrador_retriever,0.01592,True,doormat,0.0106153,False,12/10,8877191.0,13020.0,19.0,1.2,2017-04-28
142,143,175,857989990357356544,2017-04-28 16:08:49,Rosie,None,None,None,None,15219.0,en,2413.0,https://pbs.twimg.com/media/C-gxV9ZXkAIBL-S.jpg,1.0,French_bulldog,0.43258,True,English_springer,0.325898,True,Lakeland_terrier,0.0426179,True,12/10,8877191.0,13020.0,19.0,1.2,2017-04-28
143,144,176,857746408056729600,2017-04-28 00:00:54,Thor,None,None,None,None,32443.0,en,9910.0,https://pbs.twimg.com/media/C-dTzBzXUAQRjYz.jpg,1.0,Labrador_retriever,0.919832,True,beagle,0.043513,True,golden_retriever,0.0233588,True,13/10,8877191.0,13020.0,19.0,1.3,2017-04-28
144,145,177,857393404942143489,2017-04-27 00:38:11,None,None,None,None,None,5586.0,en,1532.0,https://pbs.twimg.com/media/C-YSwA_XgAEOr25.jpg,3.0,malamute,0.8415969999999999,True,Siberian_husky,0.0736435,True,Eskimo_dog,0.0721286,True,13/10,8877191.0,13020.0,19.0,1.3,2017-04-27
145,146,178,857263160327368704,2017-04-26 16:00:39,Oscar,None,None,None,None,19062.0,en,4228.0,https://pbs.twimg.com/media/C-WcS4MXoAADrBU.jpg,1.0,Samoyed,0.998021,True,Pomeranian,0.000921636,True,keeshond,0.000311261,True,13/10,8877191.0,13020.0,19.0,1.3,2017-04-26
146,147,181,857029823797047296,2017-04-26 00:33:27,Zeke,None,None,None,None,17899.0,en,3717.0,https://pbs.twimg.com/media/C-TIEwMW0AEjb55.jpg,2.0,golden_retriever,0.968623,True,Labrador_retriever,0.0103252,True,Saluki,0.00414842,True,12/10,8877191.0,13020.0,19.0,1.2,2017-04-26
147,148,183,856543823941562368,2017-04-24 16:22:16,Callie,None,None,None,None,15547.0,en,2697.0,https://pbs.twimg.com/media/C-MOEDCXYAEjp7o.jpg,1.0,Boston_bull,0.30691,True,Siamese_cat,0.191218,False,Chihuahua,0.189288,True,12/10,8877191.0,13020.0,19.0,1.2,2017-04-24
148,149,184,856526610513747968,2017-04-24 15:13:52,None,None,None,None,None,11295.0,en,1762.0,https://pbs.twimg.com/media/C-L-aIYXgAIR0jY.jpg,1.0,Old_English_sheepdog,0.798481,True,Tibetan_terrier,0.0606024,True,standard_poodle,0.0407219,True,14/10,8877191.0,13020.0,19.0,1.4,2017-04-24
149,150,187,856282028240666624,2017-04-23 23:01:59,Cermet,None,None,None,None,26397.0,en,5885.0,https://pbs.twimg.com/media/C-If9ZwXoAAfDX2.jpg,4.0,Chihuahua,0.8765430000000001,True,Italian_greyhound,0.032961800000000006,True,Cardigan,0.0207759,True,14/10,8877191.0,13020.0,19.0,1.4,2017-04-23
150,151,191,855851453814013952,2017-04-22 18:31:02,None,doggo,None,None,puppo,43667.0,en,16984.0,https://pbs.twimg.com/media/C-CYWrvWAAU8AXH.jpg,1.0,flat-coated_retriever,0.321676,True,Labrador_retriever,0.115138,True,groenendael,0.0960997,True,13/10,8877191.0,13020.0,19.0,1.3,2017-04-22
151,152,193,855459453768019968,2017-04-21 16:33:22,quite,None,None,None,None,28413.0,en,7734.0,https://pbs.twimg.com/media/C98z1ZAXsAEIFFn.jpg,2.0,Blenheim_spaniel,0.389513,True,Pekinese,0.18822,True,Japanese_spaniel,0.0826282,True,12/10,8877191.0,13020.0,19.0,1.2,2017-04-21
152,153,196,854732716440526848,2017-04-19 16:25:34,Marlee,None,None,None,None,21721.0,en,5713.0,https://pbs.twimg.com/media/C9ye3b3WAAAlTo0.jpg,1.0,Pembroke,0.6955479999999999,True,Cardigan,0.0589017,True,chow,0.0284106,True,12/10,8877191.0,13020.0,19.0,1.2,2017-04-19
153,154,197,854482394044301312,2017-04-18 23:50:52,Arya,None,None,None,None,27942.0,en,6447.0,https://pbs.twimg.com/media/C9u7MtmV0AA741s.jpg,1.0,Chihuahua,0.26024200000000003,True,toy_poodle,0.189158,True,Labrador_retriever,0.14419500000000002,True,13/10,8877191.0,13020.0,19.0,1.3,2017-04-18
154,155,198,854365224396361728,2017-04-18 16:05:17,Einstein,None,None,None,None,18077.0,en,4437.0,https://pbs.twimg.com/media/C9tQokgUIAEETSx.jpg,1.0,Pembroke,0.90708,True,Cardigan,0.086272,True,Chihuahua,0.00141323,True,13/10,8877191.0,13020.0,19.0,1.3,2017-04-18
155,156,199,854120357044912130,2017-04-17 23:52:16,None,None,None,pupper,None,30616.0,en,7041.0,https://pbs.twimg.com/media/C9px7jyVwAAnmwN.jpg,4.0,black-and-tan_coonhound,0.8548610000000001,True,Doberman,0.0507918,True,bluetick,0.0217617,True,14/10,8877191.0,13020.0,19.0,1.4,2017-04-17
156,157,200,854010172552949760,2017-04-17 16:34:26,None,doggo,floofer,None,None,15548.0,en,2984.0,https://pbs.twimg.com/media/C9oNt91WAAAFSLS.jpg,1.0,English_springer,0.354733,True,collie,0.177538,True,Border_collie,0.131706,True,11/10,8877191.0,13020.0,19.0,1.1,2017-04-17
157,158,201,853760880890318849,2017-04-17 00:03:50,Alice,None,None,None,None,27383.0,en,5447.0,https://pbs.twimg.com/media/C9kq_bbVwAAuRZd.jpg,1.0,miniature_pinscher,0.29251900000000003,True,Chihuahua,0.120946,True,Rottweiler,0.11949,True,12/10,8877191.0,13020.0,19.0,1.2,2017-04-17
158,159,202,853639147608842240,2017-04-16 16:00:07,None,None,None,None,None,33220.0,en,9465.0,https://pbs.twimg.com/media/C9i8RhhXoAAdkMT.jpg,1.0,German_shepherd,0.509879,True,malinois,0.237311,True,kelpie,0.0469162,True,13/10,8877191.0,13020.0,19.0,1.3,2017-04-16
159,160,203,853299958564483072,2017-04-15 17:32:18,Rumpole,None,None,None,None,14865.0,en,3369.0,https://pbs.twimg.com/media/C9eHyF7XgAAOxPM.jpg,1.0,grille,0.65228,False,beach_wagon,0.112846,False,convertible,0.0862523,False,13/10,8877191.0,13020.0,19.0,1.3,2017-04-15
160,161,205,852912242202992640,2017-04-14 15:51:39,Benny,None,None,None,None,8642.0,en,1710.0,https://pbs.twimg.com/media/C9YnKK3VoAAxn1E.jpg,1.0,Great_Dane,0.7837649999999999,True,Rhodesian_ridgeback,0.114147,True,English_foxhound,0.0464395,True,12/10,8877191.0,13020.0,19.0,1.2,2017-04-14
161,162,206,852672615818899456,2017-04-13 23:59:28,Aspen,None,None,None,None,14337.0,en,2052.0,https://pbs.twimg.com/media/C9VNNp1XkAEWRFb.jpg,1.0,golden_retriever,0.7112350000000001,True,otterhound,0.0682347,True,Sussex_spaniel,0.0465617,True,12/10,8877191.0,13020.0,19.0,1.2,2017-04-13
